,endpoint,duration,status,controller_time,request_time
0,load_large_file,1.6536362171173096,200,1.128277063369751,1.155262
1,sleep,3.988318920135498,200,3.578341007232666,3.605535
2,log,2.738569974899292,200,2.610255718231201,2.636625
3,throw_exception,0.15683412551879883,200,0.0,0.027218
4,add_numbers,1.6900999546051025,200,1.545905590057373,1.574236
5,add_numbers_numpy,0.884300947189331,200,0.6509373188018799,0.68367
6,load_large_file,1.5469532012939453,200,1.0921580791473389,1.124388
7,sleep,3.9606378078460693,200,3.5705409049987793,3.599983
8,log,2.6672120094299316,200,2.5178780555725098,2.569043
9,throw_exception,0.2305889129638672,200,0.0,0.027038
10,add_numbers,1.7337501049041748,200,1.5590722560882568,1.580968
11,add_numbers_numpy,0.7518830299377441,200,0.6225628852844238,0.648725
12,load_large_file,1.9323179721832275,200,1.0981450080871582,1.120295
13,sleep,3.981497049331665,200,3.571399688720703,3.599819
14,log,2.7634530067443848,200,2.6434366703033447,2.67056
15,throw_exception,0.1304938793182373,200,0.0,0.028052
16,add_numbers,2.068786859512329,200,1.5530421733856201,1.576382
17,add_numbers_numpy,0.7847068309783936,200,0.6686868667602539,0.694168
18,load_large_file,1.5768680572509766,200,1.1049151420593262,1.137614
19,sleep,3.6933372020721436,200,3.559854507446289,3.587383
20,log,2.550762891769409,200,2.4200592041015625,2.450702
21,throw_exception,0.12380003929138184,200,0.0,0.028697
22,add_numbers,1.879983901977539,200,1.5467395782470703,1.580117
23,add_numbers_numpy,0.9248449802398682,200,0.6489529609680176,0.682732
24,load_large_file,1.5217947959899902,200,1.1097126007080078,1.136464
25,sleep,3.9804000854492188,200,3.5693576335906982,3.597445
26,log,2.6657941341400146,200,2.3311266899108887,2.366782
27,throw_exception,0.11677908897399902,200,0.0,0.029587
28,add_numbers,2.1041109561920166,200,1.5779645442962646,1.604292
29,add_numbers_numpy,1.0270190238952637,200,0.6269457340240479,0.649856
30,load_large_file,1.4164369106292725,200,1.088822603225708,1.117672
31,sleep,3.9608359336853027,200,3.565420627593994,3.592751
32,log,2.5425148010253906,200,2.4050445556640625,2.439135
33,throw_exception,0.31362414360046387,200,0.0,0.028676
34,add_numbers,1.977240800857544,200,1.552351474761963,1.581565
35,add_numbers_numpy,1.2443740367889404,200,0.6591942310333252,0.685962
36,load_large_file,1.2805650234222412,200,1.1027390956878662,1.130329
37,sleep,3.9465949535369873,200,3.577941417694092,3.606501
38,log,2.511523962020874,200,2.295459032058716,2.323261
39,throw_exception,0.12568330764770508,200,0.0,0.028433
40,add_numbers,2.2291159629821777,200,1.5544326305389404,1.581674
41,add_numbers_numpy,0.9147548675537109,200,0.6577239036560059,0.685173
42,load_large_file,1.5257847309112549,200,1.1061902046203613,1.130119
43,sleep,3.6949031352996826,200,3.5672247409820557,3.595572
44,log,2.7410881519317627,200,2.4707322120666504,2.507139
45,throw_exception,0.1942751407623291,200,0.0,0.028851
46,add_numbers,2.2092041969299316,200,1.5558178424835205,1.584657
47,add_numbers_numpy,0.7935187816619873,200,0.6597621440887451,0.686886
48,load_large_file,1.646958827972412,200,1.0979011058807373,1.128778
49,sleep,3.779956102371216,200,3.572634696960449,3.600225
50,log,2.529210090637207,200,2.397883892059326,2.424398
51,throw_exception,0.1561429500579834,200,0.0,0.027545
52,add_numbers,1.968559980392456,200,1.5663223266601562,1.599148
53,add_numbers_numpy,0.9335222244262695,200,0.6254785060882568,0.654047
54,load_large_file,1.2967050075531006,200,1.0814101696014404,1.102471
55,sleep,3.9196159839630127,200,3.577981472015381,3.606603
56,log,2.5957791805267334,200,2.3784689903259277,2.409442
57,throw_exception,0.1897580623626709,200,0.0,0.028243
58,add_numbers,1.8375518321990967,200,1.557521104812622,1.583925
59,add_numbers_numpy,0.9042596817016602,200,0.6562635898590088,0.689068
60,load_large_file,1.842113971710205,200,1.1064081192016602,1.141005
61,sleep,3.7567131519317627,200,3.5758042335510254,3.60692
62,log,2.7406389713287354,200,2.598353624343872,2.624696
63,throw_exception,0.11973404884338379,200,0.0,0.025526
64,add_numbers,1.8321800231933594,200,1.5558416843414307,1.579431
65,add_numbers_numpy,0.9915928840637207,200,0.6115803718566895,0.635412
66,load_large_file,1.5302021503448486,200,1.0953216552734375,1.126024
67,sleep,4.282459259033203,200,3.5793650150299072,3.609346
68,log,2.8548848628997803,200,2.7224016189575195,2.754832
69,throw_exception,0.13672685623168945,200,0.0,0.027847
70,add_numbers,1.884653091430664,200,1.5608503818511963,1.584265
71,add_numbers_numpy,0.9131660461425781,200,0.6243398189544678,0.650522
72,load_large_file,1.221642255783081,200,1.0856330394744873,1.114972
73,sleep,3.713407039642334,200,3.572042942047119,3.599492
74,log,2.4809720516204834,200,2.355865716934204,2.384236
75,throw_exception,0.18638014793395996,200,0.0,0.027437
76,add_numbers,1.6922729015350342,200,1.557037353515625,1.585754
77,add_numbers_numpy,0.8147919178009033,200,0.6525998115539551,0.680387
78,load_large_file,1.2298698425292969,200,1.1039812564849854,1.123591
79,sleep,3.870910167694092,200,3.569340467453003,3.669458
80,log,2.505235195159912,200,2.3758544921875,2.401441
81,throw_exception,0.18569612503051758,200,0.0,0.026448
82,add_numbers,1.7845940589904785,200,1.5717558860778809,1.6045
83,add_numbers_numpy,1.0551891326904297,200,0.658968448638916,0.684115
84,load_large_file,1.520961046218872,200,1.1115946769714355,1.139975
85,sleep,3.9867100715637207,200,3.574193239212036,3.60271
86,log,2.593437910079956,200,2.2304415702819824,2.256221
87,throw_exception,0.14530181884765625,200,0.0,0.028097
88,add_numbers,1.8269329071044922,200,1.5623178482055664,1.586793
89,add_numbers_numpy,0.9063851833343506,200,0.6638226509094238,0.685991
90,load_large_file,1.5210108757019043,200,1.1301321983337402,1.153993
91,sleep,3.9886977672576904,200,3.5747475624084473,3.601585
92,log,2.708173990249634,200,2.5441665649414062,2.571907
93,throw_exception,0.20016217231750488,200,0.0,0.027301
94,add_numbers,1.8579089641571045,200,1.5599923133850098,1.582819
95,add_numbers_numpy,1.0573039054870605,200,0.6590888500213623,0.826436
96,load_large_file,1.3060791492462158,200,1.1100940704345703,1.139705
97,sleep,4.164391040802002,200,3.569469928741455,3.597636
98,log,2.6085569858551025,200,2.482447624206543,2.510923
99,throw_exception,0.1278977394104004,200,0.0,0.028891
100,add_numbers,1.866457223892212,200,1.5539417266845703,1.582793
101,add_numbers_numpy,0.8689398765563965,200,0.6572971343994141,0.683454
102,load_large_file,1.2305550575256348,200,1.1006295680999756,1.125038
103,sleep,3.719600200653076,200,3.5708234310150146,3.596303
104,log,2.63289213180542,200,2.524940252304077,2.549092
105,throw_exception,0.1297740936279297,200,0.0,0.027077
106,add_numbers,2.0521011352539062,200,1.5613727569580078,1.584847
107,add_numbers_numpy,0.8100249767303467,200,0.658585786819458,0.683342
108,load_large_file,1.3878462314605713,200,1.1079542636871338,1.136192
109,sleep,3.7024147510528564,200,3.57572865486145,3.60329
110,log,2.4215002059936523,200,2.3038575649261475,2.326891
111,throw_exception,0.11872315406799316,200,0.0,0.025427
112,add_numbers,1.8914539813995361,200,1.560628890991211,1.589643
113,add_numbers_numpy,0.7852559089660645,200,0.6606602668762207,0.688094
114,load_large_file,1.657588005065918,200,1.1212310791015625,1.143893
115,sleep,3.9815828800201416,200,3.563911199569702,3.59248
116,log,2.633784055709839,200,2.4950950145721436,2.527713
117,throw_exception,0.12116503715515137,200,0.0,0.027185
118,add_numbers,1.8817930221557617,200,1.555675983428955,1.583998
119,add_numbers_numpy,0.860619068145752,200,0.6563248634338379,0.685789
