,endpoint,duration,status,controller_time,request_time
0,load_large_file,1.297145128250122,200,1.1399426460266113,1.216754
1,sleep,3.7172470092773438,200,3.5747196674346924,3.638915
2,throw_exception,0.30637526512145996,200,0.0,0.254181
3,add_numbers,2.8017520904541016,200,1.558910608291626,1.62249
4,log,3.000138998031616,200,2.7269089221954346,2.934625
5,add_numbers_numpy,0.7669360637664795,200,0.6501889228820801,0.71455
6,load_large_file,2.242388963699341,200,1.1085271835327148,1.173637
7,sleep,3.7312610149383545,200,3.5677168369293213,3.632739
8,throw_exception,0.46459007263183594,200,0.0,0.064543
9,add_numbers,1.6872520446777344,200,1.5577614307403564,1.617321
10,log,3.7552011013031006,200,2.458543539047241,2.557601
11,add_numbers_numpy,1.845154047012329,200,0.6451473236083984,0.715338
12,load_large_file,1.2155308723449707,200,1.1039400100708008,1.165921
13,sleep,3.757183074951172,200,3.5856149196624756,3.65072
14,throw_exception,0.12517094612121582,200,0.0,0.062903
15,add_numbers,1.6717109680175781,200,1.5514233112335205,1.614219
16,log,2.8816497325897217,200,2.6204164028167725,2.719089
17,add_numbers_numpy,0.7775259017944336,200,0.650226354598999,0.720326
18,load_large_file,1.2400288581848145,200,1.1136720180511475,1.176476
19,sleep,4.0854809284210205,200,3.5677008628845215,3.63315
20,throw_exception,0.11913108825683594,200,0.0,0.063068
21,add_numbers,1.6769349575042725,200,1.5528113842010498,1.618409
22,log,2.8903441429138184,200,2.632175922393799,2.73126
23,add_numbers_numpy,1.75242018699646,200,0.623349666595459,0.689472
24,load_large_file,1.2193291187286377,200,1.0928924083709717,1.157896
25,sleep,3.6994071006774902,200,3.5759449005126953,3.641513
26,throw_exception,0.11577534675598145,200,0.0,0.064354
27,add_numbers,1.6879899501800537,200,1.5603044033050537,1.631294
28,log,2.6629021167755127,200,2.494201421737671,2.59926
29,add_numbers_numpy,0.819587230682373,200,0.6653392314910889,0.731037
30,load_large_file,1.280393123626709,200,1.1136140823364258,1.176369
31,sleep,3.722949981689453,200,3.5787906646728516,3.643158
32,throw_exception,0.2370588779449463,200,0.0,0.064386
33,add_numbers,2.7082879543304443,200,1.5567529201507568,1.618849
34,log,2.735959053039551,200,2.522726058959961,2.665366
35,add_numbers_numpy,1.8500969409942627,200,0.6710381507873535,0.736685
36,load_large_file,1.304636001586914,200,1.112959861755371,1.173451
37,sleep,3.698887825012207,200,3.571256399154663,3.635981
38,throw_exception,0.5067417621612549,200,0.0,0.060257
39,add_numbers,1.7904281616210938,200,1.5533146858215332,1.61673
40,log,3.780194044113159,200,2.5241870880126953,2.63811
41,add_numbers_numpy,3.8862781524658203,200,0.676628589630127,0.741575
42,load_large_file,1.248124122619629,200,1.1216938495635986,1.181794
43,sleep,3.8497252464294434,200,3.573775053024292,3.638597
44,throw_exception,0.1270449161529541,200,0.0,0.063008
45,add_numbers,1.68265962600708,200,1.5552713871002197,1.620167
46,log,2.8014438152313232,200,2.5772013664245605,2.737438
47,add_numbers_numpy,0.791456937789917,200,0.6567661762237549,0.727209
48,load_large_file,1.2270877361297607,200,1.1105916500091553,1.170625
49,sleep,3.7111947536468506,200,3.5842936038970947,3.650862
50,throw_exception,0.12485504150390625,200,0.0,0.066072
51,add_numbers,1.7199018001556396,200,1.592905044555664,1.65368
52,log,2.822503089904785,200,2.65653920173645,2.76226
53,add_numbers_numpy,0.7826130390167236,200,0.652327299118042,0.720194
54,load_large_file,1.3871731758117676,200,1.0870802402496338,1.155095
55,sleep,3.7068581581115723,200,3.574105978012085,3.639239
56,throw_exception,0.12328338623046875,200,0.0,0.062407
57,add_numbers,1.6721971035003662,200,1.55478835105896,1.617942
58,log,3.0576670169830322,200,2.741875171661377,2.905087
59,add_numbers_numpy,1.2502350807189941,200,0.6477978229522705,0.718357
60,load_large_file,1.2462918758392334,200,1.1219019889831543,1.190707
61,sleep,3.8369741439819336,200,3.5834643840789795,3.656822
62,throw_exception,0.35628700256347656,200,0.0,0.283187
63,add_numbers,1.6742870807647705,200,1.5578248500823975,1.622222
64,log,2.7664098739624023,200,2.587503433227539,2.695821
65,add_numbers_numpy,0.9164798259735107,200,0.6508986949920654,0.721843
66,load_large_file,1.3633430004119873,200,1.105226755142212,1.165441
67,sleep,3.69932222366333,200,3.5748627185821533,3.641858
68,throw_exception,0.11898088455200195,200,0.0,0.061139
69,add_numbers,1.6877210140228271,200,1.5564310550689697,1.620392
70,log,3.031108856201172,200,2.8413236141204834,2.954562
71,add_numbers_numpy,1.9292211532592773,200,0.6478869915008545,0.716169
72,load_large_file,1.2412500381469727,200,1.1166374683380127,1.180116
73,sleep,3.7278239727020264,200,3.5867669582366943,3.671389
74,throw_exception,0.21956396102905273,200,0.0,0.066203
75,add_numbers,1.6824069023132324,200,1.5566463470458984,1.618295
76,log,3.106043815612793,200,2.700669527053833,2.87672
77,add_numbers_numpy,0.8217000961303711,200,0.6492815017700195,0.720569
