,endpoint,duration,status,controller_time,request_time
0,load_large_file,1.1824181079864502,200,0.9291067123413086,0.933222
1,sleep,3.3717100620269775,200,3.0031282901763916,3.00454
2,log,1.9826838970184326,200,1.8972978591918945,1.898457
3,throw_exception,0.10070490837097168,200,0.0,0.004056
4,add_numbers,1.3927481174468994,200,1.2904348373413086,1.291749
5,add_numbers_numpy,0.7928760051727295,200,0.5564606189727783,0.557992
6,load_large_file,1.0011100769042969,200,0.9112105369567871,0.912672
7,sleep,3.1160500049591064,200,3.0031063556671143,3.004538
8,log,1.966897964477539,200,1.863802433013916,1.864953
9,throw_exception,0.0941781997680664,200,0.0,0.001955
10,add_numbers,1.420809030532837,200,1.2921240329742432,1.293524
11,add_numbers_numpy,0.6546909809112549,200,0.5540485382080078,0.555813
12,load_large_file,0.9882960319519043,200,0.9032084941864014,0.904607
13,sleep,3.2955281734466553,200,3.0031144618988037,3.00449
14,log,2.0395100116729736,200,1.9292340278625488,1.93037
15,throw_exception,0.11451411247253418,200,0.0,0.001882
16,add_numbers,1.4699740409851074,200,1.2862825393676758,1.287463
17,add_numbers_numpy,0.6926741600036621,200,0.5321314334869385,0.533357
18,load_large_file,1.113048791885376,200,0.8915889263153076,0.892859
19,sleep,3.0907721519470215,200,3.002805471420288,3.004074
20,log,2.035900831222534,200,1.9280517101287842,1.929114
21,throw_exception,0.1316521167755127,200,0.0,0.001698
22,add_numbers,1.4967191219329834,200,1.3144772052764893,1.316715
23,add_numbers_numpy,0.8704042434692383,200,0.5352270603179932,0.536535
24,load_large_file,1.1139791011810303,200,0.8808431625366211,0.882212
25,sleep,3.1694819927215576,200,3.003115177154541,3.004434
26,log,1.936204195022583,200,1.8447175025939941,1.846111
27,throw_exception,0.14097881317138672,200,0.0,0.001854
28,add_numbers,1.3944132328033447,200,1.2891433238983154,1.29026
29,add_numbers_numpy,1.0938711166381836,200,0.5328869819641113,0.534138
30,load_large_file,1.2208318710327148,200,0.8832318782806396,0.884607
31,sleep,3.675845146179199,200,3.000850200653076,3.002185
32,log,1.988426923751831,200,1.8903679847717285,1.891452
33,throw_exception,0.09417295455932617,200,0.0,0.001688
34,add_numbers,1.4288172721862793,200,1.286604642868042,1.28759
35,add_numbers_numpy,0.6396927833557129,200,0.5311048030853271,0.532292
36,load_large_file,1.3189210891723633,200,0.8858811855316162,0.887151
37,sleep,3.123188018798828,200,3.0031168460845947,3.004507
38,log,1.9892799854278564,200,1.8927922248840332,1.893902
39,throw_exception,0.2312302589416504,200,0.0,0.005543
40,add_numbers,1.3856639862060547,200,1.2900002002716064,1.291194
41,add_numbers_numpy,0.6271910667419434,200,0.5363187789916992,0.538025
42,load_large_file,1.0582880973815918,200,0.8895399570465088,0.890845
43,sleep,3.1002519130706787,200,3.0031185150146484,3.004497
44,log,2.083407163619995,200,1.9226429462432861,1.923788
45,throw_exception,0.19589996337890625,200,0.0,0.001791
46,add_numbers,1.4609708786010742,200,1.2814643383026123,1.282873
47,add_numbers_numpy,0.7386486530303955,200,0.5521507263183594,0.553519
48,load_large_file,1.0666790008544922,200,0.9055180549621582,0.906895
49,sleep,3.366853952407837,200,3.0031356811523438,3.004523
50,log,1.9355251789093018,200,1.8391501903533936,1.840318
51,throw_exception,0.11929607391357422,200,0.0,0.001756
52,add_numbers,1.3660590648651123,200,1.2813081741333008,1.282482
53,add_numbers_numpy,0.7001528739929199,200,0.5504567623138428,0.551797
54,load_large_file,1.0794150829315186,200,0.8998360633850098,0.901286
55,sleep,3.0972540378570557,200,3.0031001567840576,3.004444
56,log,1.9833569526672363,200,1.8626384735107422,1.863776
57,throw_exception,0.08788299560546875,200,0.0,0.002051
58,add_numbers,1.375439167022705,200,1.2816994190216064,1.282966
59,add_numbers_numpy,1.0595929622650146,200,0.5496780872344971,0.551022
60,load_large_file,1.2236990928649902,200,0.8865718841552734,0.888056
61,sleep,5.083467960357666,200,3.0031204223632812,3.004489
62,log,1.9713900089263916,200,1.8488740921020508,1.850097
63,throw_exception,0.11327672004699707,200,0.0,0.001777
64,add_numbers,1.6840710639953613,200,1.281757116317749,1.28285
65,add_numbers_numpy,0.9173731803894043,200,0.5108644962310791,0.512257
66,load_large_file,0.9992661476135254,200,0.8835759162902832,0.884949
67,sleep,3.5911638736724854,200,3.0031075477600098,3.004343
68,log,1.9424099922180176,200,1.8398823738098145,1.841017
69,throw_exception,0.10940003395080566,200,0.0,0.001778
