,endpoint,duration,status,controller_time,request_time
57,add_numbers,2.587080955505371,200,2.489429473876953,2.53359
58,log,4.14917516708374,200,4.002125263214111,4.097907
59,add_numbers_numpy,1.228909969329834,200,1.0949299335479736,1.115103
60,load_large_file,2.038729190826416,200,1.920166015625,1.941475
61,sleep,5.930797100067139,200,5.787554025650024,5.813096
62,throw_exception,0.09203100204467773,200,0.0,0.035633
63,add_numbers,2.5534651279449463,200,2.4834163188934326,2.502351
64,log,4.412428140640259,200,4.330637454986572,4.363066
65,add_numbers_numpy,1.1450169086456299,200,1.0464341640472412,1.066804
66,load_large_file,1.9493257999420166,200,1.876816987991333,1.897157
67,sleep,5.945199728012085,200,5.790776252746582,5.815859
68,throw_exception,0.07708287239074707,200,0.0,0.02085
69,add_numbers,2.6601150035858154,200,2.531625747680664,2.567053
70,log,3.9596140384674072,200,3.8709657192230225,3.905795
71,add_numbers_numpy,1.2304928302764893,200,1.0534477233886719,1.071988
72,load_large_file,1.9749031066894531,200,1.904271125793457,1.923397
73,sleep,5.994035959243774,200,5.8440117835998535,5.86996
74,throw_exception,0.09764885902404785,200,0.0,0.043614
75,add_numbers,2.649974822998047,200,2.5264408588409424,2.541706
76,log,3.792073965072632,200,3.7078001499176025,3.742872
77,add_numbers_numpy,1.1824579238891602,200,1.0781939029693604,1.096854
78,load_large_file,1.9898478984832764,200,1.9198024272918701,1.939774
79,sleep,5.932884931564331,200,5.827971935272217,5.880519
80,throw_exception,0.13923311233520508,200,0.0,0.088112
81,add_numbers,2.6604108810424805,200,2.523914337158203,2.584793
82,log,4.406407117843628,200,4.2150468826293945,4.34353
83,add_numbers_numpy,1.1988329887390137,200,1.0951817035675049,1.115393
84,load_large_file,2.003244638442993,200,1.9299955368041992,1.950296
85,sleep,5.955830097198486,200,5.795788526535034,5.822331
86,throw_exception,0.08104610443115234,200,0.0,0.021732
87,add_numbers,2.667111873626709,200,2.493638515472412,2.612792
88,log,4.176858901977539,200,4.07088565826416,4.107473
89,add_numbers_numpy,1.178278923034668,200,1.0910000801086426,1.109251
90,load_large_file,2.000596284866333,200,1.9189281463623047,1.941019
91,sleep,5.903696775436401,200,5.817993640899658,5.845979
92,throw_exception,0.07812309265136719,200,0.0,0.020702
93,add_numbers,2.5517759323120117,200,2.466097116470337,2.488327
94,log,3.9662110805511475,200,3.879054307937622,3.912868
95,add_numbers_numpy,1.199725866317749,200,1.1038050651550293,1.123642
96,load_large_file,2.0655529499053955,200,1.9171555042266846,1.935678
97,sleep,5.928350925445557,200,5.8043859004974365,5.831402
98,throw_exception,0.07757902145385742,200,0.0,0.021847
99,add_numbers,2.6167261600494385,200,2.5340776443481445,2.556317
100,log,3.8857932090759277,200,3.7899317741394043,3.8245
101,add_numbers_numpy,1.1685669422149658,200,1.0560946464538574,1.075107
102,load_large_file,2.1221790313720703,200,1.9391000270843506,1.959764
103,sleep,5.880050897598267,200,5.800140619277954,5.826028
104,throw_exception,0.07466912269592285,200,0.0,0.02438
105,add_numbers,2.6063029766082764,200,2.5131449699401855,2.536456
106,log,4.015578031539917,200,3.9258487224578857,3.962864
107,add_numbers_numpy,1.1236209869384766,200,1.0124258995056152,1.031973
108,load_large_file,1.9902231693267822,200,1.890510082244873,1.91001
109,sleep,5.856544017791748,200,5.774533987045288,5.80093
110,throw_exception,0.07881999015808105,200,0.0,0.021929
111,add_numbers,2.555356979370117,200,2.4815714359283447,2.504493
112,log,3.93973970413208,200,3.8277223110198975,3.885076
113,add_numbers_numpy,1.2293288707733154,200,1.0952165126800537,1.164846
114,load_large_file,2.1094422340393066,200,1.9329533576965332,1.961146
115,sleep,5.930826187133789,200,5.820011615753174,5.843634
116,throw_exception,0.07734394073486328,200,0.0,0.022927
117,add_numbers,2.591003179550171,200,2.5148491859436035,2.537159
118,log,3.976210832595825,200,3.856349468231201,3.922567
119,add_numbers_numpy,1.2832999229431152,200,1.0950405597686768,1.115468
