,endpoint,duration,status,controller_time,request_time
0,load_large_file,1.3734591007232666,200,1.1306898593902588,1.164892
1,sleep,3.720834732055664,200,3.563872814178467,3.588823
2,log,2.823741912841797,200,2.6718544960021973,2.6954
3,throw_exception,0.12565302848815918,200,0.0,0.027602
4,add_numbers,3.633357048034668,200,3.366488456726074,3.44566
5,add_numbers_numpy,1.5101051330566406,200,1.3225266933441162,1.344189
6,load_large_file,2.195462942123413,200,2.0346271991729736,2.064955
7,sleep,3.8127970695495605,200,3.638493061065674,3.670987
8,log,3.897012948989868,200,3.7664880752563477,3.794983
9,throw_exception,0.21276116371154785,200,0.0,0.028062
10,add_numbers,3.672166109085083,200,3.4543616771698,3.559806
11,add_numbers_numpy,1.7530860900878906,200,1.4333248138427734,1.464563
12,load_large_file,2.5788841247558594,200,2.375661849975586,2.399032
13,sleep,3.860999822616577,200,3.669938325881958,3.699707
14,log,4.030658721923828,200,3.749610424041748,3.781022
15,throw_exception,0.16230297088623047,500,,
16,add_numbers,2.666780948638916,200,2.5433778762817383,2.572623
17,add_numbers_numpy,1.2959909439086914,200,1.1350793838500977,1.162164
18,load_large_file,1.716714859008789,200,1.539050817489624,1.608132
19,sleep,3.7772128582000732,200,3.6478946208953857,3.670706
20,log,3.754512071609497,200,3.6065244674682617,3.628098
21,throw_exception,0.14106488227844238,200,0.0,0.028164
22,add_numbers,3.4157891273498535,200,3.166006326675415,3.267604
23,add_numbers_numpy,1.3333191871643066,200,1.1388986110687256,1.168509
24,load_large_file,2.2551939487457275,200,2.129324197769165,2.161049
25,sleep,3.798938274383545,200,3.618476152420044,3.636228
26,log,3.9847562313079834,200,3.7041752338409424,3.734523
27,throw_exception,0.19715094566345215,200,0.0,0.026527
28,add_numbers,2.8368980884552,200,2.467221736907959,2.500142
29,add_numbers_numpy,1.2411649227142334,200,1.0498974323272705,1.075888
30,load_large_file,1.790658712387085,200,1.6540255546569824,1.683864
31,sleep,3.792649984359741,200,3.623711109161377,3.653856
32,log,3.8902969360351562,200,3.3562774658203125,3.394866
33,throw_exception,0.3199329376220703,200,0.0,0.088671
34,add_numbers,2.6104300022125244,200,2.445708990097046,2.473022
35,add_numbers_numpy,1.5149991512298584,200,1.1234962940216064,1.208718
36,load_large_file,1.8383800983428955,200,1.625424861907959,1.644042
37,sleep,3.8395628929138184,200,3.5515248775482178,3.586321
38,log,3.479604959487915,200,3.301123857498169,3.327964
39,throw_exception,0.16448688507080078,200,0.0,0.03008
40,add_numbers,3.1344850063323975,200,2.7161593437194824,2.769493
41,add_numbers_numpy,1.0948097705841064,200,0.9271872043609619,0.95653
42,load_large_file,2.1133928298950195,200,1.837618350982666,1.86082
43,sleep,3.890937089920044,200,3.587717056274414,3.614721
44,log,3.8168933391571045,200,3.4962828159332275,3.533228
45,throw_exception,0.1694169044494629,200,0.0,0.028615
46,add_numbers,2.4241480827331543,200,2.245965003967285,2.269661
47,add_numbers_numpy,1.321234941482544,200,1.0082902908325195,1.030541
48,load_large_file,1.9030721187591553,200,1.6362392902374268,1.663416
49,sleep,3.861790895462036,200,3.6750640869140625,3.704798
50,log,4.09648323059082,200,3.832756996154785,3.864148
51,throw_exception,0.1492021083831787,200,0.0,0.028283
52,add_numbers,2.5978989601135254,200,2.4386422634124756,2.464163
53,add_numbers_numpy,1.220973014831543,200,1.0311787128448486,1.063369
54,load_large_file,2.6036789417266846,200,1.7307238578796387,1.758609
55,sleep,3.7488279342651367,200,3.574460506439209,3.600748
56,log,3.6616733074188232,200,3.4992971420288086,3.530626
57,throw_exception,0.1534891128540039,200,0.0,0.02816
58,add_numbers,2.7130181789398193,200,2.56353759765625,2.59305
59,add_numbers_numpy,1.1423230171203613,200,0.9833204746246338,1.008707
60,load_large_file,1.6162970066070557,200,1.4651455879211426,1.488712
61,sleep,3.7452688217163086,200,3.61684513092041,3.641253
62,log,3.9407570362091064,200,3.7181451320648193,3.815818
63,throw_exception,0.2408580780029297,200,0.0,0.029185
64,add_numbers,2.3865721225738525,200,2.227957248687744,2.26047
65,add_numbers_numpy,0.9991939067840576,200,0.8198738098144531,0.855053
66,load_large_file,1.5989599227905273,200,1.4410502910614014,1.464816
67,sleep,3.7021539211273193,200,3.55548357963562,3.589477
68,log,3.7859339714050293,200,3.6238291263580322,3.650009
69,throw_exception,0.1721956729888916,500,,
70,add_numbers,2.859686851501465,200,2.619515895843506,2.698648
71,add_numbers_numpy,1.3577961921691895,200,1.1115119457244873,1.137903
72,load_large_file,1.7120487689971924,200,1.5054471492767334,1.535036
73,sleep,3.843001127243042,200,3.5969343185424805,3.624727
74,log,4.032236099243164,200,3.853261709213257,3.910321
75,throw_exception,0.13378477096557617,200,0.0,0.028325
76,add_numbers,2.5385680198669434,200,2.365560293197632,2.393323
77,add_numbers_numpy,1.101449966430664,200,0.9773588180541992,0.999736
78,load_large_file,1.9630131721496582,200,1.8117215633392334,1.833733
79,sleep,3.7442221641540527,200,3.6003360748291016,3.629563
80,log,3.9524059295654297,200,3.782423973083496,3.81576
81,throw_exception,0.1521470546722412,200,0.0,0.029097
82,add_numbers,2.2694971561431885,200,2.1086785793304443,2.134673
83,add_numbers_numpy,1.1534719467163086,200,0.9393150806427002,0.961185
84,load_large_file,1.60903000831604,200,1.4217267036437988,1.441832
85,sleep,3.8693721294403076,200,3.5947232246398926,3.662378
86,log,3.6006760597229004,200,3.4526355266571045,3.478198
87,throw_exception,0.1558980941772461,500,,
88,add_numbers,2.9653210639953613,200,2.741285562515259,2.830478
89,add_numbers_numpy,1.234206199645996,200,1.0581204891204834,1.079369
90,load_large_file,2.083574056625366,200,1.8763258457183838,1.905912
91,sleep,3.745069980621338,200,3.5976126194000244,3.625714
92,log,3.986337900161743,200,3.8124310970306396,3.842404
93,throw_exception,0.1341869831085205,200,0.0,0.02932
94,add_numbers,2.784346103668213,200,2.5381722450256348,2.568534
95,add_numbers_numpy,1.3178822994232178,200,1.138336181640625,1.167747
96,load_large_file,2.310433864593506,200,2.126479148864746,2.204251
97,sleep,3.7434749603271484,200,3.5650672912597656,3.591405
98,log,4.03812313079834,200,3.7981021404266357,3.832272
99,throw_exception,0.25925683975219727,200,0.0,0.02673
100,add_numbers,3.0288431644439697,200,2.7725281715393066,2.798308
101,add_numbers_numpy,1.0259950160980225,200,0.7970881462097168,0.908807
102,load_large_file,1.9412779808044434,200,1.7952806949615479,1.81286
103,sleep,3.7397961616516113,200,3.595478057861328,3.619042
104,log,3.9647018909454346,200,3.798541784286499,3.834451
105,throw_exception,0.13637304306030273,200,0.0,0.028684
106,add_numbers,2.68571400642395,200,2.5330417156219482,2.562475
107,add_numbers_numpy,1.1548559665679932,200,0.9808347225189209,1.010357
108,load_large_file,1.7048168182373047,200,1.545598030090332,1.576204
109,sleep,3.848011016845703,200,3.646012544631958,3.674836
