,endpoint,duration,status,controller_time,request_time
13,sleep,3.971395969390869,200,3.5782814025878906,3.661344
14,log,2.825608015060425,200,2.6659700870513916,2.701665
15,throw_exception,0.17075800895690918,200,0.0,0.045064
16,add_numbers,1.6410129070281982,200,1.519376277923584,1.538123
17,add_numbers_numpy,1.1440749168395996,200,0.6386938095092773,0.666792
18,load_large_file,1.2123241424560547,200,1.0990827083587646,1.123914
19,sleep,3.9305341243743896,200,3.5639991760253906,3.586692
20,log,2.8992912769317627,200,2.7346792221069336,2.7654
21,throw_exception,0.14997196197509766,200,0.0,0.024251
22,add_numbers,1.8456940650939941,200,1.5196945667266846,1.597699
23,add_numbers_numpy,0.8950388431549072,200,0.6368138790130615,0.665753
24,load_large_file,1.216892957687378,200,1.1015667915344238,1.120565
25,sleep,3.906346082687378,200,3.5690934658050537,3.591928
26,log,2.8279199600219727,200,2.6209030151367188,2.653697
27,throw_exception,0.13593506813049316,200,0.0,0.023177
28,add_numbers,1.6913690567016602,200,1.5172536373138428,1.576997
29,add_numbers_numpy,1.2177848815917969,200,0.6765785217285156,0.752762
30,load_large_file,1.258392095565796,200,1.1173887252807617,1.136712
31,sleep,3.948657989501953,200,3.5735857486724854,3.598034
32,log,2.739989995956421,200,2.6071338653564453,2.637628
33,throw_exception,0.1506328582763672,200,0.0,0.024313
34,add_numbers,1.9473040103912354,200,1.5190932750701904,1.536697
35,add_numbers_numpy,1.1066558361053467,200,0.6703126430511475,0.698734
36,load_large_file,1.6408908367156982,200,1.1717607975006104,1.224079
37,sleep,3.9822609424591064,200,3.5642151832580566,3.631108
38,log,2.7522449493408203,200,2.6190617084503174,2.646109
39,throw_exception,0.1549701690673828,200,0.0,0.040125
40,add_numbers,1.9583401679992676,200,1.533942461013794,1.552242
41,add_numbers_numpy,1.1187829971313477,200,0.6712603569030762,0.697073
42,load_large_file,1.2563529014587402,200,1.1089019775390625,1.151299
43,sleep,4.347712755203247,200,3.576551675796509,3.599633
44,log,2.7020719051361084,200,2.5550479888916016,2.583217
45,throw_exception,0.3782799243927002,200,0.0,0.289943
46,add_numbers,2.0938608646392822,200,1.5175535678863525,1.535184
47,add_numbers_numpy,0.885429859161377,200,0.6516525745391846,0.791805
48,load_large_file,1.555119276046753,200,1.1126759052276611,1.161066
49,sleep,3.9849510192871094,200,3.5699613094329834,3.60797
50,log,2.9465091228485107,200,2.8123621940612793,2.844802
51,throw_exception,0.21337032318115234,200,0.0,0.024342
52,add_numbers,2.0137059688568115,200,1.5240750312805176,1.541669
53,add_numbers_numpy,0.912769079208374,200,0.6693997383117676,0.691506
54,load_large_file,1.525681972503662,200,1.1129992008209229,1.137718
55,sleep,3.9874789714813232,200,3.565621852874756,3.589063
56,log,2.78220796585083,200,2.655812978744507,2.68707
57,throw_exception,0.12782883644104004,200,0.0,0.024048
58,add_numbers,1.640894889831543,200,1.5194008350372314,1.548212
59,add_numbers_numpy,0.7876458168029785,200,0.6673769950866699,0.695791
60,load_large_file,1.2545669078826904,200,1.112419843673706,1.15419
61,sleep,3.862520694732666,200,3.5695438385009766,3.633865
62,log,2.765496253967285,200,2.6399483680725098,2.668951
63,throw_exception,0.16447019577026367,200,0.0,0.079196
64,add_numbers,2.190201997756958,200,1.5213069915771484,1.563409
65,add_numbers_numpy,1.2284610271453857,200,0.6962850093841553,0.727198
66,load_large_file,1.3302009105682373,200,1.114013671875,1.142664
67,sleep,3.872526168823242,200,3.5620474815368652,3.586009
68,log,2.7987887859344482,200,2.668309211730957,2.692594
69,throw_exception,0.12313604354858398,200,0.0,0.023433
70,add_numbers,1.90712571144104,200,1.5176246166229248,1.771214
71,add_numbers_numpy,0.8501451015472412,200,0.662264347076416,0.69113
72,load_large_file,1.4555740356445312,200,1.1161415576934814,1.150127
73,sleep,4.158174991607666,200,3.5650320053100586,3.603553
74,log,2.656141996383667,200,2.533207893371582,2.561267
75,throw_exception,0.14510011672973633,200,0.0,0.045762
76,add_numbers,1.7742090225219727,200,1.522798776626587,1.539209
77,add_numbers_numpy,0.919478178024292,200,0.6634812355041504,0.695064
78,load_large_file,1.3186981678009033,200,1.1123735904693604,1.132188
79,sleep,3.878566026687622,200,3.564188003540039,3.586994
80,log,2.8843820095062256,200,2.67238712310791,2.695311
81,throw_exception,0.11459779739379883,200,0.0,0.025042
82,add_numbers,1.8910222053527832,200,1.5190401077270508,1.558426
83,add_numbers_numpy,0.7499561309814453,200,0.6185340881347656,0.644911
84,load_large_file,1.255702018737793,200,1.089834451675415,1.148531
85,sleep,3.8069639205932617,200,3.569920778274536,3.641642
86,log,2.7883992195129395,200,2.654639959335327,2.690987
87,throw_exception,0.14547109603881836,200,0.0,0.041488
88,add_numbers,1.9492709636688232,200,1.5249059200286865,1.547841
89,add_numbers_numpy,0.9132506847381592,200,0.6418683528900146,0.668323
90,load_large_file,1.5285229682922363,200,1.112391471862793,1.138778
91,sleep,3.675133228302002,200,3.5681025981903076,3.591669
92,log,2.575963258743286,200,2.447911500930786,2.47335
93,throw_exception,0.1381540298461914,200,0.0,0.023538
94,add_numbers,2.16762113571167,200,1.528562307357788,1.554376
95,add_numbers_numpy,1.2200329303741455,200,0.6650702953338623,0.692094
96,load_large_file,1.2311279773712158,200,1.1149730682373047,1.142691
97,sleep,3.9769999980926514,200,3.5625715255737305,3.585842
98,log,2.726395845413208,200,2.5453906059265137,2.570037
99,throw_exception,0.12348604202270508,200,0.0,0.023244
100,add_numbers,2.038740873336792,200,1.5391740798950195,1.555865
101,add_numbers_numpy,0.9131119251251221,200,0.6687533855438232,0.695297
102,load_large_file,1.5277349948883057,200,1.1172730922698975,1.142379
103,sleep,3.8060250282287598,200,3.5785164833068848,3.603617
104,log,2.738471269607544,200,2.6089019775390625,2.639516
105,throw_exception,0.17765188217163086,200,0.0,0.024428
106,add_numbers,1.6856482028961182,200,1.522346019744873,1.539
107,add_numbers_numpy,1.001753807067871,200,0.6611936092376709,0.691824
108,load_large_file,1.2619328498840332,200,1.1029183864593506,1.129954
109,sleep,3.702181816101074,200,3.5639429092407227,3.58828
110,log,2.75357985496521,200,2.5833919048309326,2.61738
111,throw_exception,0.19975972175598145,200,0.0,0.025082
112,add_numbers,1.7025411128997803,200,1.5195684432983398,1.536456
113,add_numbers_numpy,0.8435618877410889,200,0.6659142971038818,0.693256
