,endpoint,duration,status,controller_time,request_time
0,load_large_file,1.0130748748779297,200,0.9335911273956299,0.937622
1,sleep,3.0558719635009766,200,3.0031321048736572,3.004544
2,log,1.910675048828125,200,1.8590312004089355,1.860224
3,throw_exception,0.08782100677490234,200,0.0,0.003739
4,add_numbers,1.4884343147277832,200,1.3570499420166016,1.358159
5,add_numbers_numpy,0.5574283599853516,200,0.5107035636901855,0.511952
6,load_large_file,0.9512779712677002,200,0.8995990753173828,0.900898
7,sleep,3.1634609699249268,200,3.0031001567840576,3.004372
8,log,1.992825984954834,200,1.9400689601898193,1.941119
9,throw_exception,0.06742310523986816,200,0.0,0.001743
10,add_numbers,1.47648286819458,200,1.293203592300415,1.294375
11,add_numbers_numpy,0.574815034866333,200,0.5235068798065186,0.525031
12,load_large_file,0.9511239528656006,200,0.8991320133209229,0.900391
13,sleep,3.0525119304656982,200,3.0031063556671143,3.004373
14,log,2.2669310569763184,200,1.8764848709106445,1.877563
15,throw_exception,0.09569191932678223,200,0.0,0.001588
16,add_numbers,1.3528659343719482,200,1.2923617362976074,1.293478
17,add_numbers_numpy,0.5947918891906738,200,0.5290346145629883,0.530264
18,load_large_file,1.0588512420654297,200,0.8987371921539307,0.900031
19,sleep,3.162122964859009,200,3.0031063556671143,3.004422
20,log,1.9497079849243164,200,1.874847173690796,1.875913
21,throw_exception,0.16208410263061523,200,0.0,0.00159
22,add_numbers,2.171344041824341,200,1.2933473587036133,1.294275
23,add_numbers_numpy,0.8149518966674805,200,0.5296194553375244,0.530928
24,load_large_file,0.9492027759552002,200,0.8919670581817627,0.893261
25,sleep,3.4093499183654785,200,3.003103733062744,3.004402
26,log,2.2056539058685303,200,1.910522222518921,1.91202
27,throw_exception,0.5950582027435303,200,0.0,0.001638
28,add_numbers,2.1073238849639893,200,1.2896723747253418,1.291125
29,add_numbers_numpy,1.4135220050811768,200,0.5569956302642822,0.558348
30,load_large_file,1.2572779655456543,200,0.8957343101501465,0.897249
31,sleep,4.110728979110718,200,3.0031168460845947,3.004597
32,log,2.026956796646118,200,1.898313045501709,1.899485
33,throw_exception,0.16368818283081055,200,0.0,0.001948
34,add_numbers,1.3661260604858398,200,1.2932627201080322,1.294391
35,add_numbers_numpy,2.2110719680786133,200,0.5548548698425293,0.556226
36,load_large_file,0.9725019931793213,200,0.8978016376495361,0.899347
37,sleep,4.863317012786865,200,3.003110647201538,3.004458
38,log,2.07224702835083,200,2.016505241394043,2.017769
39,throw_exception,0.06168389320373535,200,0.0,0.001621
40,add_numbers,2.1008288860321045,200,1.2946703433990479,1.295831
41,add_numbers_numpy,0.7163436412811279,200,0.555579423904419,0.557297
42,load_large_file,0.9454178810119629,200,0.8945615291595459,0.895931
43,sleep,3.849296808242798,200,3.0033302307128906,3.004823
44,log,2.128268003463745,200,2.0755743980407715,2.076871
45,throw_exception,0.10308408737182617,200,0.0,0.001621
46,add_numbers,2.11860990524292,200,1.2928991317749023,1.294054
47,add_numbers_numpy,1.2771189212799072,200,0.5546777248382568,0.556171
48,load_large_file,1.2739789485931396,200,0.90928053855896,0.91076
49,sleep,3.053694009780884,200,3.003124952316284,3.004596
50,log,1.95704984664917,200,1.8998713493347168,1.901017
51,throw_exception,0.07681989669799805,200,0.0,0.001599
52,add_numbers,2.0135879516601562,200,1.2904224395751953,1.291504
53,add_numbers_numpy,0.5926399230957031,200,0.5087482929229736,0.510046
54,load_large_file,1.0875880718231201,200,0.8774206638336182,0.878713
55,sleep,3.8801441192626953,200,3.0031027793884277,3.004391
56,log,1.9901518821716309,200,1.9343652725219727,1.935483
57,throw_exception,0.0595400333404541,200,0.0,0.001807
58,add_numbers,1.5173182487487793,200,1.2897894382476807,1.290977
59,add_numbers_numpy,0.6060070991516113,200,0.5066173076629639,0.507896
60,load_large_file,1.0153160095214844,200,0.8717997074127197,0.873069
61,sleep,3.052239179611206,200,3.0031070709228516,3.004369
62,log,2.122145891189575,200,2.0651328563690186,2.066212
