,endpoint,duration,status,controller_time,request_time
0,load_large_file,1.2193949222564697,200,0.923133134841919,0.927088
1,sleep,3.1042609214782715,200,3.003127336502075,3.004661
2,log,1.914412021636963,200,1.8115153312683105,1.812973
3,throw_exception,0.12399888038635254,200,0.0,0.003663
4,add_numbers,1.4362123012542725,200,1.3354969024658203,1.336637
5,add_numbers_numpy,0.6488089561462402,200,0.5532629489898682,0.554578
6,load_large_file,1.0088081359863281,200,0.913698673248291,0.915038
7,sleep,3.151993751525879,200,3.0031023025512695,3.004418
8,log,2.0140910148620605,200,1.8823342323303223,1.883463
9,throw_exception,0.09215402603149414,200,0.0,0.001757
10,add_numbers,1.4501569271087646,200,1.3358609676361084,1.337044
11,add_numbers_numpy,0.8870511054992676,200,0.5544724464416504,0.556105
12,load_large_file,1.0112168788909912,200,0.9080948829650879,0.909535
13,sleep,3.1046559810638428,200,3.0031163692474365,3.00447
14,log,1.9689531326293945,200,1.8761911392211914,1.877707
15,throw_exception,0.1139829158782959,200,0.0,0.001666
16,add_numbers,1.4270100593566895,200,1.3359220027923584,1.337046
17,add_numbers_numpy,0.9121859073638916,200,0.5480692386627197,0.549393
18,load_large_file,1.0096290111541748,200,0.9063115119934082,0.907706
19,sleep,3.587216854095459,200,3.0031211376190186,3.004521
20,log,1.9691112041473389,200,1.8782966136932373,1.879563
21,throw_exception,0.3257300853729248,200,0.0,0.001653
22,add_numbers,1.525925874710083,200,1.3361754417419434,1.337226
23,add_numbers_numpy,0.7046389579772949,200,0.5455162525177002,0.54683
24,load_large_file,1.2329187393188477,200,0.895266056060791,0.896665
25,sleep,3.670696973800659,200,3.003145217895508,3.00452
26,log,2.018709182739258,200,1.9020671844482422,1.903579
27,throw_exception,0.10109591484069824,200,0.0,0.001666
28,add_numbers,1.485912799835205,200,1.3372745513916016,1.338461
29,add_numbers_numpy,0.9508271217346191,200,0.5457031726837158,0.54709
30,load_large_file,1.526794195175171,200,0.9040336608886719,0.905537
31,sleep,3.37290096282959,200,3.0031187534332275,3.004662
32,log,2.078756809234619,200,1.9843246936798096,1.985552
33,throw_exception,0.09840202331542969,200,0.0,0.001635
34,add_numbers,2.0718390941619873,200,1.337815523147583,1.338902
35,add_numbers_numpy,0.7530732154846191,200,0.6121516227722168,0.613569
36,load_large_file,0.9939630031585693,200,0.8949995040893555,0.896353
37,sleep,3.4567461013793945,200,3.0031116008758545,3.004494
38,log,2.0981640815734863,200,1.8717725276947021,1.872888
39,throw_exception,0.1789858341217041,200,0.0,0.001631
40,add_numbers,1.458125114440918,200,1.344693660736084,1.345724
41,add_numbers_numpy,0.9215750694274902,200,0.5173299312591553,0.518881
42,load_large_file,1.2471070289611816,200,0.8780510425567627,0.879382
43,sleep,3.238891124725342,200,3.0031144618988037,3.004367
44,log,1.9896550178527832,200,1.8971998691558838,1.898294
45,throw_exception,0.10387778282165527,200,0.0,0.001565
46,add_numbers,1.4515841007232666,200,1.3375847339630127,1.338701
47,add_numbers_numpy,1.0892877578735352,200,0.5173976421356201,0.518652
48,load_large_file,1.0033330917358398,200,0.8943495750427246,0.895743
49,sleep,3.4492599964141846,200,3.0024683475494385,3.003728
50,log,2.055952787399292,200,1.9484453201293945,1.949614
51,throw_exception,0.13151288032531738,200,0.0,0.00158
52,add_numbers,1.4423069953918457,200,1.3370130062103271,1.338276
53,add_numbers_numpy,1.07763671875,200,0.5494046211242676,0.550888
54,load_large_file,1.3768949508666992,200,0.8947010040283203,0.89613
55,sleep,3.115525245666504,200,3.003152847290039,3.00456
56,log,2.1546168327331543,200,2.0601089000701904,2.061301
57,throw_exception,0.11362981796264648,200,0.0,0.00223
58,add_numbers,1.9544050693511963,200,1.3403661251068115,1.341819
59,add_numbers_numpy,0.8946030139923096,200,0.5458686351776123,0.54737
